day,time,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199
0,1200,,,,,1.749,1.093,8.928,,,,9.8,8.12,6.12,,7.168,9.346,8.245,,,,,6.63,,,,7.344,,0.811,18.375,,,1.38,,,3.476,,,210.108,106.433,6.178,0.692,,,,,,,,,,,,,,2.907,5.865,2.338,2.678,44.88,,6.548,,,,,112.244,100.317,167.79,1.02,1.7,,3.06,16.499,,2.623,0.182,,,,,,,,,,,100.807,35.945,718.836,833.634,20.738,254.053,251.567,175.288,118.939,76.223,20.95,19.679,,,14.097,,134.63,2.04,153.556,8.16,,7.197,,,,,,,,,5.792,,2.118,,,,,,1.35,,188.496,178.314,,23.8,320.292,3.145,441.518,,66.284,0.988,1.08,,,,,,,,,,32.204,4.341,1.02,,9.845,26.223,,,,124.219,99.846,2.028,,,0.733,0.809,1.211,0.752,1.24,376.777,351.9,322.44,214.564,40.316,4348.148,874.31,737.701,592.493,1365.328,474.3,,,3.57,676.244,,,,89.597,,,,,,,10.413,,,,233.466,8.288,,,,96.228
0,1260,,,,,1.02,1.53,9.573,,,,6.63,6.285,5.607,,6.102,9.599,,,,,,9.435,,,,6.557,,0.938,18.956,,,1.224,,,2.933,,,217.26,210.284,5.859,0.635,,,,,,,,,,,,,,1.53,4.08,3.797,2.55,42.84,,6.739,,,,,113.474,101.663,199.92,1.236,1.468,,2.04,16.378,,2.987,0.203,,,,,,,,,,,102.867,35.981,714.438,823.791,16.397,287.656,247.667,171.718,119.356,73.08,20.474,19.259,,,26.091,,106.947,3.06,662.764,3.06,,7.65,,,,,,,,,8.021,,1.457,,,,,,1.122,273.36,188.535,182.215,,14.918,1320.959,2.859,441.11,,69.658,1.049,1.12,,,,,,,,,,28.552,4.159,1.53,,9.83,20.4,,,,120.319,108.276,2.618,,,0.739,0.825,1.36,0.794,1.055,381.843,301.92,205.275,210.339,35.489,1414.123,798.303,804.363,938.655,1999.376,253.98,,,4.08,502.441,,,,84.32,,,,,,,9.75,,,,438.274,6.63,,,,67.639
0,1320,,,,,1.445,1.232,9.426,,,,5.989,6.426,6.261,,7.233,8.925,,,,,,6.502,,,,5.304,,0.937,18.594,,,1.336,,,3.042,,,196.01,117.119,5.718,0.664,,,,,,,,,,,,,,1.275,2.805,2.72,3.57,,,6.699,,,,,114.094,102.003,150.45,3.543,1.789,,1.785,16.585,,2.38,0.286,,,,,,,,,,,98.774,36.728,717.967,828.024,18.34,292.389,247.473,166.29,118.057,65.526,21.075,19.084,,,21.546,,96.475,6.324,1379.561,5.738,,13.09,,,,,,,,,6.027,,1.938,,,,,,2.422,,198.21,164.217,3.57,18.627,918.93,2.889,436.164,,67.135,1.109,1.013,,,,,,,,,,28.713,4.274,1.02,,10.03,18.87,,,,151.53,122.23,2.135,,,0.765,0.863,1.402,0.815,1.257,382.97,119.17,120.7,213.326,44.634,1984.885,947.92,641.625,1249.625,1452.107,307.53,,,4.08,675.999,,,,88.101,,,,,,,8.534,,,,261.732,5.464,,,,69.164
0,1380,,,,,1.224,1.428,12.157,,,,5.971,6.384,4.148,,6.111,7.012,,,,,,8.67,,,,5.1,,0.927,18.616,,,1.098,,,3.147,,,112.71,184.838,5.856,0.743,,,,,,,,,,,,,,1.169,6.8,2.437,2.38,32.64,,6.69,,,,,113.911,102.119,176.12,1.326,1.734,,,16.394,,2.411,0.38,,,,,,,,,,,99.999,36.82,719.658,826.52,16.29,272.591,244.265,170.919,119.341,66.515,20.845,19.006,,,15.305,,92.055,,302.799,,,6.035,,,,,,,,,6.596,,1.615,,,,,,1.53,,196.505,167.5,1.813,15.96,313.634,2.796,450.55,,63.012,1.167,1.174,,,,,,,,,,28.328,4.156,1.02,194.82,9.769,20.094,,,,125.198,142.55,2.121,,,0.73,0.818,2.89,0.741,1.081,379.382,163.346,94.131,212.233,33.211,5095.497,733.926,700.524,903.975,1393.519,691.56,,,4.08,499.482,,,,87.599,,,,,,,8.138,,,,124.643,5.497,,,,97.988
0,1440,,,,,1.339,1.084,9.876,,,,6.02,7.219,6.507,,7.493,10.072,,,,,,7.395,,,,7.905,,0.987,19.011,,,1.088,,,3.061,,,171.87,102.073,5.667,0.636,,,,,,,,,,,,,,1.53,6.63,2.21,2.168,54.468,,6.743,,,,,115.364,103.177,151.47,1.088,1.751,,,16.362,,2.393,0.301,,,,,,,,,,,100.854,38.76,716.541,830.594,18.439,308.133,251.707,179.085,118.984,69.737,20.789,19.62,,,20.998,,95.71,3.06,264.475,,,6.885,,,,,,,,,6.662,,1.275,,,,,,1.53,,211.982,183.076,1.53,34.306,316.192,2.825,460.811,,64.881,1.008,1.24,,,,,,,,,,27.671,4.282,1.02,,9.812,21.017,,,,126.708,169.534,2.511,,,0.7,0.805,1.02,0.698,0.996,376.56,735.193,981.24,210.266,33.062,1870.665,782.68,694.04,863.94,1906.42,626.28,,,4.08,577.169,,,,90.956,,,,,,,9.99,,,,243.442,8.925,,,,90.78
0,1500,,,,,1.275,1.734,8.636,,,,5.512,5.504,4.369,,5.382,8.989,7.14,,,,,8.16,,,,5.406,,0.905,18.939,,,1.339,,,3.2,,,229.946,201.607,5.84,0.588,,,,,,,,,,,,,,1.445,2.38,2.55,2.04,36.38,,6.616,,,,,113.017,101.215,159.411,0.935,1.966,,,16.458,,2.947,0.349,,,,,,,,,,,97.236,37.272,721.516,818.857,17.085,279.508,248.18,170.686,118.988,70.955,20.62,18.956,,,20.039,,92.983,,383.367,3.06,,3.57,,,,,,,,,4.092,,1.749,,,,,,1.275,,191.574,204.221,1.53,27.631,330.798,2.716,439.958,,62.826,1.132,1.001,,,,,,,,,,29.327,4.152,1.02,,9.811,22.236,,,,140.301,104.465,1.495,,,0.796,0.843,1.7,0.664,1.389,379.036,48.96,92.055,206.841,39.237,2141.544,846.033,767.137,1349.29,3429.897,400.35,,,4.08,563.906,,,,85.516,,,,,,,9.445,,,,153.228,3.727,,,,150.883
0,1560,,,,,1.53,1.53,10.131,,,,6.12,6.042,6.343,,6.266,11.022,,,,,,6.8,,,,10.88,,0.824,19.465,,,1.457,,,3.192,,,145.605,191.578,6.114,0.528,,,,,,,,,,,,,,1.135,5.1,1.683,1.955,40.8,,6.584,,,,,112.118,100.691,129.863,1.077,1.983,,3.06,16.167,,2.951,0.288,,,,,,,,,,,99.355,37.905,717.185,829.444,16.523,272.189,250.861,177.846,119.615,79.323,21.07,19.083,,,16.658,,98.518,2.244,209.027,,,10.2,,,,,,,,,7.246,,1.632,,,,,,1.836,313.905,201.858,201.955,2.04,23.521,315.116,2.678,456.099,,64.923,1.099,1.053,,,,,,,,,,29.488,4.253,1.53,,9.641,21.356,,,,126.861,121.562,2.04,,,0.708,0.836,1.428,0.68,0.843,377.309,13.77,165.24,210.849,35.39,1314.889,785.57,864.038,895.39,1468.241,343.74,,,4.972,508.64,,,,89.546,,,,,,,8.507,,,,114.992,5.61,,,,80.446
0,1620,,,,,1.417,1.332,8.931,,,,6.71,5.525,4.819,,5.734,11.22,,,,,,8.84,,,,8.16,,0.818,18.94,,,1.53,,,2.967,,,213.371,226.359,5.637,0.467,,,,,,,,,,,,,,1.36,8.5,1.813,2.21,40.545,,6.551,,,,,111.764,99.908,127.443,3.134,1.519,,1.87,16.309,,2.168,0.205,,,,,,,,,,,101.647,36.8,712.237,824.022,18.82,283.499,245.666,173.425,120.647,67.821,20.772,18.846,,,18.754,,96.668,1.53,267.349,,,4.692,,,,,,,,,5.406,,1.148,,,,,,1.239,325.38,185.034,165.703,2.04,22.667,297.204,2.797,442.233,,63.545,0.894,1.001,,,,,,,,,,27.249,4.12,1.02,160.14,9.698,23.63,,,,135.397,151.359,1.919,,,0.75,0.867,1.36,0.627,1.266,377.217,259.42,168.3,208.736,33.132,1354.34,843.489,831.98,961.86,1399.574,396.78,,,4.08,627.145,,,,85.392,,,,,,,7.457,,,,122.984,4.632,,,,92.661
0,1680,,,,,1.36,1.02,9.901,,,,6.111,6.966,5.824,,6.948,,,,,,,8.16,,,,,,0.71,18.813,,,1.87,,,3.301,,,230.01,180.277,5.678,0.535,,,,,,,,,,,,,,1.309,4.335,2.04,2.04,34.283,,6.517,,,,,111.448,99.678,123.42,1.062,2.134,,2.04,16.148,,2.04,0.161,,,,,,,,,,,100.553,36.059,718.502,827.115,18.79,269.006,237.277,173.226,117.437,57.46,20.352,19.167,,,14.252,,92.859,1.428,168.857,,,3.06,,,,,,,,,10.172,,1.02,,,,,,1.159,448.8,182.361,181.77,,28.838,296.517,2.779,431.76,,61.687,0.955,1.029,,,,,,,,,,27.67,4.007,0.907,,9.666,23.8,,,,136.733,216.713,2.091,,,0.705,0.825,1.02,0.559,0.992,374.739,172.89,46.07,211.431,34.179,3133.997,745.11,657.245,1101.09,1847.36,294.984,,,4.08,514.198,,,,85.147,,,,,,,7.855,,,,244.933,5.97,,,,102.301
0,1740,,,,,,,8.993,,,,5.516,5.277,5.222,,5.615,9.562,,,,,,6.375,,,,6.63,,0.876,19.099,,,1.211,,,3.14,,,303.11,187.753,5.878,0.604,,,,,,,,,,,,,,1.105,5.44,3.173,4.25,35.468,,6.677,,,,,114.296,102.901,160.14,1.417,2.652,,5.304,16.379,,2.856,0.184,,,,,,,,,,,100.117,40.896,724.86,830.42,14.455,275.819,249.159,178.483,120.538,67.477,20.948,18.796,,,17.905,,91.788,1.02,542.764,6.12,,7.14,,,,,,,,,14.518,,2.04,,,,,,1.02,372.496,188.537,151.909,2.04,22.899,295.411,2.709,447.542,,63.406,0.868,0.961,,,,,,,,,,29.828,4.298,2.905,,9.736,18.445,,,,122.064,227.478,1.799,,,0.719,0.832,1.275,0.592,1.122,377.223,1287.622,197.831,205.821,34.043,4943.446,738.616,652.975,970.53,1910.137,275.4,,,5.901,743.757,,,,85.937,,,,,,,10.838,,,,481.29,4.411,,,,100.98
0,1800,,,,,1.148,1.402,9.124,,,,5.882,6.333,5.412,,5.938,8.052,7.48,,,,,6.63,,,,6.834,,0.856,18.781,,,1.02,,,3.309,,,218.28,198.299,6.67,0.748,,,,,,,,,,,,,,1.309,7.905,2.295,2.295,35.318,,6.633,,,,,114.379,102.209,137.53,1.02,1.623,,,18.157,,3.895,0.198,,,,,,,,,,,100.975,36.087,721.164,819.915,20.93,297.681,242.258,166.421,119.392,69.082,21.236,19.339,,,19.905,,89.208,,159.747,9.18,,8.16,,,,,,,,,6.492,,1.02,,,,,,1.02,290.458,182.299,158.16,2.04,34.893,313.975,2.727,421.592,,59.924,1.071,1.013,,,,,,,,,,32.064,9.26,1.032,221.595,9.862,19.881,,,,169.784,174.435,2.839,,,0.788,0.929,3.4,0.639,1.054,377.508,107.61,222.02,214.929,31.819,3619.668,2524.047,765.877,651.78,1399.491,361.08,,,4.663,519.743,,,,49.674,,,,,,,13.935,,,,400.426,6.056,,,,82.773
0,1860,,,,,1.603,1.457,11.73,,,,4.968,5.858,3.779,,5.65,7.778,,,,,,8.542,,,,6.12,,0.795,18.701,,,1.603,,,3.35,,,202.867,248.652,5.77,0.692,,,,,,,,,,,,,,1.275,2.55,1.87,2.55,30.09,,6.575,,,,,112.041,100.256,184.62,1.077,1.7,,2.04,16.582,,3.57,0.187,,,,,,,,,,,98.521,38.541,717.999,829.897,21.583,264.986,247.468,176.394,119.5,66.504,20.347,19.151,,,16.387,,92.888,,350.149,2.04,,7.14,,,,,,,,,3.23,,1.53,,,,,,1.239,282.868,182.926,195.318,2.04,22.78,1003.574,3.109,449.221,,61.983,1.175,1.023,,,,,,,,,,26.723,4.376,1.02,,9.769,22.376,,,,123.427,87.021,2.243,,,0.82,0.898,3.206,0.587,0.862,375.989,282.489,67.32,212.961,32.695,1418.617,853.202,867.139,1264.347,2017.024,353.175,,,4.193,495.784,,,,58.83,,,,,,,8.221,,,,382.79,5.39,,,,88.194
0,1920,,,,,1.166,1.239,9.1,,,,6.615,7.7,5.441,,6.117,9.455,,,,,,8.16,,,,5.185,,0.795,18.977,,,1.53,,,3.341,,,200.147,141.647,5.975,0.798,,,,,,,,,,,,,,1.339,9.18,2.465,2.168,33.587,,6.563,,,,,113.239,101.548,153.255,1.038,1.507,,1.676,16.239,,5.935,0.186,,,,,,,,,,,98.002,38.825,712.694,818.734,19.532,281.398,248.968,173.81,119.172,76.942,20.111,19.282,,,15.616,,89.366,2.55,202.111,,,10.292,,,,,,,,,7.089,,1.373,,,,,,1.632,268.515,207.324,211.674,2.04,18.473,839.991,2.782,438.892,,59.315,1.016,1.08,,,,,,,,,,27.339,4.219,1.02,266.22,9.672,20.983,,,,142.473,109.899,2.501,,,0.979,1.02,1.53,0.659,1.333,377.951,1109.614,438.192,210.921,39.323,1435.569,710.94,722.217,825.231,1440.868,346.46,,,3.74,481.67,,,,93.984,,,,,,,10.117,,,,187.802,7.743,,,,87.66
0,1980,,,,,1.311,1.311,9.618,,,,6.811,6.703,6.069,,5.699,8.585,16.32,,,,,11.05,,,,5.1,,0.784,18.655,,,,,,3.218,,,150.547,138.257,5.794,0.571,,,,,,,,,,,,,,1.402,8.16,2.55,2.21,31.875,,6.619,,,,,113.799,101.953,149.94,1.282,1.275,,1.428,16.258,,2.38,0.181,,,,,,,,,,,100.958,37.679,715.252,825.081,17.68,256.96,248.763,172.555,118.955,72.464,21.008,18.983,,,9.901,,86.116,3.06,151.016,,,3.876,,,,,,,,,4.402,,1.391,,,,,,1.129,319.097,190.889,215.861,,16.97,324.628,2.728,435.033,,61.313,0.928,1.086,,,,,,,,,,27.567,4.192,1.02,,9.694,18.87,,,,144.762,144.822,1.811,,,0.888,0.996,1.53,0.553,0.949,378.144,84.935,47.558,215.293,35.299,1258.994,819.145,771.497,1063.52,3860.638,265.71,,,4.663,561.255,,,,71.652,,,,,,,7.115,,,,302.775,3.258,,,,96.475
0,2040,,,,,2.55,1.594,8.67,,,,6.067,6.798,6.031,,6.741,9.208,10.2,,,,,5.355,,,,6.528,,0.91,19.049,,,4.08,,,3.35,,,352.538,167.408,5.579,0.59,,,,,,,,,,,,,,1.211,5.355,2.465,1.658,42.84,,6.642,,,,,112.843,101.589,190.74,1.262,1.485,,1.632,16.34,,2.55,0.175,,,,,,,,,,,97.742,37.875,713.977,821.288,16.557,298.025,246.364,168.006,119.33,66.619,20.658,19.056,,,15.758,,89.31,1.785,228.018,,,6.375,,,,,,,,,5.046,,,,,,,,2.331,281.803,227.97,162.248,12.24,24.1,301.676,2.664,439.847,,60.071,1.012,1.067,,,,,,,,,,25.279,4.306,1.53,,9.661,19.38,,,,131.999,213.19,2.23,,,0.948,1.045,2.04,0.725,1.388,378.03,93.181,14.45,217.406,47.412,3884.862,804.652,683.253,1200.2,1782.801,404.94,,,5.992,507.483,,,,77.536,,,,,,,8.557,,,,222.894,5.26,,,,73.327
0,2100,,,,,1.093,5.756,8.9,,,,6.762,5.625,4.48,,5.651,8.5,8.257,,,,,8.67,,,,3.06,,0.951,18.736,,,,,,2.983,,,210.12,187.149,5.901,0.552,,,,,,,,,,,,,,1.53,4.76,2.21,5.95,50.235,,6.64,,,,,115.774,103.586,121.38,1.033,1.834,,1.02,16.23,,2.72,0.224,,,,,,,,,,,99.054,38.985,715.757,823.742,18.506,274.035,245.549,166.781,118.26,75.981,20.773,19.18,,,20.865,,108.566,1.785,222.904,3.06,,5.1,,,,,,,,,5.296,,2.04,,,,,,1.122,320.908,201.103,194.597,2.04,17.5,314.911,2.675,438.071,,68.231,1.08,1.21,,,,,,,,,,27.256,4.244,1.311,301.41,9.745,32.272,,,,153.968,180.606,1.738,,,0.709,0.825,1.53,0.627,1.061,379.384,306.701,151.385,218.571,35.351,2163.143,755.456,691.83,918.0,3596.883,625.26,,,8.16,872.529,,,,83.14,,,,,,,8.148,,,,514.676,4.76,,,,93.043
0,2160,,,,,1.53,1.53,8.919,,,,6.4,7.072,5.293,,7.145,7.647,,,,,,7.752,,,,5.508,,1.002,18.969,,,2.04,,,3.14,,,223.992,162.39,5.849,0.725,,,,,,,,,,,,,,2.605,23.46,2.04,3.442,35.87,,6.662,,,,,112.717,101.055,155.422,0.981,1.687,,2.04,16.195,,3.57,0.178,,,,,,,,,,,100.047,36.339,728.36,823.143,15.988,271.711,250.932,174.265,118.073,73.411,20.092,19.103,,,19.731,,89.783,2.38,928.226,4.386,,8.576,,,,,,,,,6.885,,2.04,,,,,,1.275,273.0,194.902,135.618,1.632,12.428,412.979,2.811,458.275,,66.793,1.197,1.155,,,,,,,,,,26.815,4.258,1.02,271.32,9.678,21.93,,,,137.209,112.994,2.42,,,0.708,0.802,1.36,0.75,1.288,376.694,887.307,741.298,213.253,32.886,1342.779,700.23,675.62,969.255,7913.737,377.4,,,9.996,521.127,,,,80.787,,,,,,,7.721,,,,176.88,6.011,,,,69.003
0,2220,,,,,1.159,1.445,8.384,,,,5.066,5.378,5.738,,5.563,9.811,,,,,,6.375,,,,4.845,,1.151,19.274,,,1.581,,,2.834,,,194.019,159.766,5.885,1.514,,,,,,,,,,,,,,4.866,4.08,1.927,2.38,34.935,,6.562,,,,,112.575,101.127,127.33,1.093,1.53,,1.785,16.168,,2.331,0.195,,,,,,,,,,,97.395,38.097,717.399,824.432,18.064,264.558,249.859,167.881,119.821,62.848,21.331,19.481,,,16.346,,90.802,1.53,325.531,,,8.415,,,,,,,,,4.817,,1.53,,,,,,1.36,342.72,182.431,215.937,1.384,16.333,473.017,2.636,457.564,,64.427,0.979,1.39,,,,,,,,,,28.042,4.248,1.02,227.46,9.783,20.036,,,,146.968,157.299,2.553,,,0.74,0.814,1.224,0.826,1.154,381.967,154.02,227.913,213.544,34.645,5090.883,731.368,809.88,1257.66,3385.652,2089.597,,,5.1,557.654,,,,75.454,,,,,,,8.102,,,,121.398,4.542,,,,79.08
0,2280,,,,,1.224,1.326,11.052,,,,7.335,8.539,8.191,,7.082,10.047,11.05,,,,,13.005,,,,6.166,,0.96,18.689,,,1.148,,,2.985,,,158.069,323.605,5.621,0.611,,,,,,,,,,,,,,1.02,8.67,1.658,2.422,40.97,,6.625,,,,,113.12,101.168,182.835,1.462,1.853,,1.492,16.126,,4.59,0.249,,,,,,,,,,,98.58,37.622,714.791,823.88,17.957,265.088,245.684,170.437,117.687,64.583,21.01,19.417,,,22.524,,94.478,1.836,311.068,,,6.63,,,,,,,,,13.378,,3.315,,,,,,2.754,,181.418,142.422,1.7,12.941,313.851,2.629,447.525,,67.292,1.142,1.134,,,,,,,,,,26.175,4.175,2.04,,9.634,21.25,,,,137.609,197.608,1.863,,,0.71,0.968,1.275,0.72,0.885,380.287,290.53,121.38,203.781,32.791,1337.155,635.12,678.653,901.68,1466.669,459.0,,,6.018,527.076,,,,79.078,,,,,,,8.732,,,,129.791,7.246,,,,92.004
0,2340,,,,,1.093,1.603,9.228,,,,6.038,7.154,5.566,,6.684,,,,,,,11.9,,,,,,0.793,18.755,,,,,,2.873,,,201.514,293.413,5.629,0.547,,,,,,,,,,,,,,0.893,5.44,2.21,1.87,41.14,,6.574,,,,,114.043,103.134,189.72,1.133,2.125,,1.183,16.143,,3.206,0.194,,,,,,,,,,,100.218,41.027,709.377,820.741,18.01,279.998,249.66,167.86,118.269,62.375,21.192,18.985,,,14.644,,102.75,,117.729,,,6.528,,,,,,,,,7.7,,3.672,,,,,,1.326,,190.497,179.661,5.1,12.699,326.53,2.557,434.479,,66.173,0.989,0.944,,,,,,,,,,28.26,4.078,2.04,328.44,9.66,18.643,,,,128.447,145.961,2.592,,,0.705,0.819,1.632,0.676,1.338,382.136,188.117,22.95,209.683,33.632,1292.134,785.91,768.534,915.195,2239.012,264.18,,,4.08,583.663,,,,79.068,,,,,,,10.635,,,,257.308,7.696,,,,76.67
0,2400,,,,,2.04,1.445,8.384,,,,7.565,6.65,5.988,,7.578,8.84,8.979,,,,,9.435,,,,7.79,,0.749,19.142,,,2.55,,,3.11,,,140.282,257.566,5.695,0.517,,,,,,,,,,,,,,1.211,7.65,1.955,2.04,61.2,,6.575,,,,,112.016,100.298,190.74,1.02,1.622,,,16.15,,3.279,0.248,,,,,,,,,,,97.535,38.036,721.379,825.162,20.64,268.614,361.645,169.229,119.845,68.32,20.693,19.173,,,18.387,,89.915,,184.576,3.06,,6.8,,,,,,,,,7.031,,1.252,,,,,,1.409,,182.846,177.007,2.04,32.081,318.245,2.772,449.097,,73.766,0.933,1.151,,,,,,,,,,48.085,4.404,1.133,,9.595,21.76,,,,112.16,103.308,2.959,,,0.688,0.81,1.473,0.646,0.817,377.741,78.668,230.928,212.597,34.17,2044.992,753.376,689.592,731.51,1850.288,335.835,,,3.57,628.119,,,,91.479,,,,,,,9.0,,,,260.0,8.38,,,,101.126
0,2460,,,,,1.36,1.02,9.082,,,,5.29,6.408,4.937,,6.158,8.16,,,,,,12.58,,,,3.06,,0.935,19.055,,,3.4,,,3.232,,,189.72,114.843,5.443,0.525,,,,,,,,,,,,,,4.488,5.865,2.244,2.805,45.645,,6.575,,,,,113.338,101.999,146.37,1.02,1.632,,,16.137,,3.683,0.23,,,,,,,,,,,100.935,38.448,713.501,817.985,18.112,273.583,244.928,163.662,118.787,57.13,20.815,19.158,,,19.364,,90.525,,1332.639,6.12,,7.012,,,,,,,,,4.477,,1.36,,,,,,1.19,,178.275,170.454,2.04,27.03,1048.818,2.675,447.771,,65.247,0.834,0.936,,,,,,,,,,27.219,4.091,1.36,271.32,9.607,19.846,,,,117.948,87.39,1.779,,,0.712,0.83,1.239,0.704,1.337,378.655,3.74,313.48,207.57,33.097,1429.061,682.465,742.026,1005.975,1591.607,405.96,,,3.74,542.758,,,,80.691,,,,,,,7.302,,,,119.536,6.018,,,,96.354
0,2520,,,,,1.275,1.339,8.85,,,,7.565,7.84,6.477,,7.564,8.882,,,,,,9.384,,,,4.718,,0.81,19.02,,,1.19,,,3.042,,,95.88,195.276,5.783,0.577,,,,,,,,,,,,,,1.211,11.985,2.125,2.295,36.72,,6.455,,,,,110.769,99.919,131.07,2.12,1.445,,4.59,16.041,,2.55,0.224,,,,,,,,,,,99.845,36.564,712.993,823.532,19.917,277.49,247.373,175.244,120.2,61.54,21.36,19.342,,,20.075,,100.376,2.04,886.209,5.78,,6.528,,,,,,,,,7.735,,2.04,,,,,,1.836,,168.74,176.029,2.04,15.995,865.534,2.694,439.571,,66.041,0.882,0.94,,,,,,,,,,27.475,4.201,1.36,183.6,9.556,12.75,,,,133.199,175.754,2.708,,,0.688,0.808,1.603,0.696,0.789,377.473,431.205,7.14,202.98,33.801,1368.05,721.438,621.405,866.116,1548.871,278.46,,,3.06,612.163,,,,74.626,,,,,,,9.279,,,,121.368,7.331,,,,86.828
0,2580,,,,,1.255,1.728,11.454,,,,5.946,6.251,6.545,,5.667,10.132,,,,,,8.798,,,,4.998,,0.958,19.192,,,1.912,,,2.926,,,100.81,170.404,5.684,0.597,,,,,,,,,,,,,,1.615,6.8,2.493,2.04,34.0,,6.664,,,,,112.765,100.894,163.2,1.02,1.595,,,16.148,,3.952,0.213,,,,,,,,,,,94.845,39.15,712.217,827.255,20.23,284.724,247.097,168.219,120.956,72.469,20.724,19.694,,,11.624,,90.933,,136.748,,,5.61,,,,,,,,,7.101,,2.55,,,,,,2.346,,182.169,185.923,2.04,15.888,322.92,2.693,437.365,,63.437,0.931,0.96,,,,,,,,,,25.948,4.057,1.02,250.92,9.556,19.125,,,,135.964,241.154,1.903,,,0.7,0.834,1.53,0.653,1.172,378.924,12.75,4.08,215.366,31.866,5210.584,816.816,749.659,1047.54,1492.498,380.868,,,9.52,548.505,,,,79.312,,,,,,,8.878,,,,120.92,5.178,,,,86.582
0,2640,,,,,1.113,1.252,9.695,,,,12.431,8.079,5.865,,8.177,7.208,,,,,,7.14,,,,6.664,,0.911,19.374,,,1.02,,,2.951,,,123.93,249.02,5.774,0.6,,,,,,,,,,,,,,1.148,7.14,2.21,2.295,33.223,,6.586,,,,,111.716,100.728,186.405,1.052,1.36,,,15.976,,2.55,0.2,,,,,,,,,,,96.233,35.39,718.449,826.751,19.196,271.87,247.997,163.471,116.455,60.86,20.823,18.543,,,14.192,,115.36,2.72,1174.288,3.06,,6.63,,,,,,,,,9.04,,2.04,,,,,,2.55,257.04,174.899,173.639,1.53,23.852,309.562,2.809,439.177,,63.14,1.033,1.123,,,,,,,,,,28.325,4.012,1.53,,9.498,19.38,,,,183.477,252.231,2.163,,,0.689,0.794,1.275,0.669,1.058,377.016,639.625,706.739,209.61,38.549,1373.341,680.068,794.579,839.46,1989.461,268.26,,,3.848,505.541,,,,82.503,,,,,,,10.628,,,,120.32,8.078,,,,65.863
0,2700,,,,,1.36,1.594,8.94,,,,4.23,6.456,6.015,,5.828,8.187,7.718,,,,,8.014,,,,5.383,,0.857,18.682,,,,,,3.024,,,122.91,204.295,6.128,0.522,,,,,,,,,,,,,,1.36,3.4,3.06,2.21,36.04,,6.548,,,,,112.501,100.82,160.14,1.19,1.587,,,16.188,,2.805,0.173,,,,,,,,,,,99.508,37.0,719.269,829.001,19.937,276.815,243.164,162.622,117.318,67.83,20.912,19.159,,,13.761,,95.647,2.04,231.104,4.08,,6.177,,,,,,,,,5.089,,,,,,,,1.785,269.651,168.324,203.295,,21.818,321.631,2.749,448.244,,67.188,1.027,1.197,,,,,,,,,,28.37,4.203,1.02,,9.592,22.837,,,,144.609,154.224,1.752,,,0.724,0.836,2.04,0.68,0.91,378.054,19.805,206.55,210.12,36.533,2742.541,772.905,776.373,799.34,1827.459,619.14,,,4.08,649.264,,,,76.674,,,,,,,9.3,,,,233.182,5.52,,,,128.996
0,2760,,,,,1.211,2.295,9.666,,,,7.806,8.087,7.232,,7.033,8.734,,,,,,9.69,,,,5.1,,1.109,19.338,,,1.53,,,2.896,,,215.832,141.39,5.749,0.653,,,,,,,,,,,,,,1.372,15.81,2.508,2.422,35.02,,6.519,,,,,111.826,100.657,136.68,1.136,3.361,,,15.955,,7.237,0.155,,,,,,,,,,,97.034,35.714,712.101,828.42,16.962,285.698,245.998,163.518,119.739,59.265,19.798,18.825,,,13.359,,102.628,,251.56,,,10.2,,,,,,,,,8.024,,,,,,,,1.275,276.59,187.258,169.613,,21.274,316.002,2.732,436.765,,64.467,1.179,1.15,,,,,,,,,,26.025,4.181,,,9.553,21.42,,,,131.777,159.108,1.668,,,0.694,0.794,1.36,0.746,1.431,377.34,92.075,197.823,214.273,31.62,1366.519,641.948,676.035,1269.673,2519.244,294.78,,,3.825,621.11,,,,93.213,,,,,,,9.334,,,,161.079,7.337,,,,99.662
